class,class_title,counts,yr,patents,uspc,ctg,hjt_num,hjt
427,Coating Processes,no_dupl,2015,3331,427,500,12,Chemical
428,Stock Material or Miscellaneous Articles,no_dupl,2015,4482,428,500,69,Others
429,"Chemistry:  Electrical Current Producing Apparatus, Product, and Process",no_dupl,2015,3109,429,500,45,Electrical & Electronic
430,"Radiation Imagery Chemistry: Process, Composition, or Product Thereof",no_dupl,2015,1436,430,500,19,Chemical
431,Combustion,no_dupl,2015,232,431,500,66,Others
432,Heating,no_dupl,2015,128,432,500,66,Others
433,Dentistry,no_dupl,2015,419,433,500,39,Drugs & Medical
434,Education and Demonstration,no_dupl,2015,423,434,500,69,Others
435,Chemistry: Molecular Biology and Microbiology,no_dupl,2015,8180,435,500,33,Drugs & Medical
436,Chemistry: Analytical and Immunological Testing,no_dupl,2015,1282,436,500,19,Chemical
438,Semiconductor Device Manufacturing: Process,no_dupl,2015,11695,438,500,46,Electrical & Electronic
439,Electrical Connectors,no_dupl,2015,2472,439,500,41,Electrical & Electronic
440,Marine Propulsion,no_dupl,2015,170,440,500,55,Mechanical
441,"Buoys, Rafts, and Aquatic Devices",no_dupl,2015,122,441,500,69,Others
442,"Fabric (Woven, Knitted, or Nonwoven Textile or Cloth, Etc.)",no_dupl,2015,259,442,500,11,Chemical
445,Electric Lamp or Space Discharge Component or Device Manufacturing,no_dupl,2015,313,445,500,42,Electrical & Electronic
446,Amusement Devices:  Toys,no_dupl,2015,276,446,500,62,Others
449,Bee Culture,no_dupl,2015,5,449,500,61,Others
450,Foundation Garments,no_dupl,2015,43,450,500,63,Others
451,Abrading,no_dupl,2015,566,451,500,51,Mechanical
452,Butchering,no_dupl,2015,89,452,500,61,Others
453,Coin Handling,no_dupl,2015,31,453,500,59,Mechanical
454,Ventilation,no_dupl,2015,308,454,500,59,Mechanical
455,Telecommunications,no_dupl,2015,9753,455,500,21,Computers & Communications
460,Crop Threshing or Separating,no_dupl,2015,53,460,500,61,Others
462,"Books, Strips, and Leaves for Manifolding",no_dupl,2015,3,462,500,69,Others
463,Amusement Devices: Games,no_dupl,2015,1655,463,500,62,Others
464,"Rotary Shafts, Gudgeons, Housings, and Flexible Couplings for Rotary Shafts",no_dupl,2015,183,464,500,53,Mechanical
470,"Threaded, Headed Fastener, or Washer Making: Process and Apparatus",no_dupl,2015,26,470,500,59,Mechanical
472,Amusement Devices,no_dupl,2015,83,472,500,62,Others
473,Games Using Tangible Projectile,no_dupl,2015,919,473,500,62,Others
474,Endless Belt Power Transmission Systems or Components,no_dupl,2015,266,474,500,53,Mechanical
475,Planetary Gear Transmission Systems or Components,no_dupl,2015,597,475,500,53,Mechanical
476,Friction Gear Transmission Systems or Components,no_dupl,2015,19,476,500,53,Mechanical
477,"Interrelated Power Delivery Controls, Including Engine Control",no_dupl,2015,393,477,500,53,Mechanical
482,Exercise Devices,no_dupl,2015,611,482,500,59,Mechanical
483,Tool Changing,no_dupl,2015,25,483,500,59,Mechanical
492,Roll or Roller,no_dupl,2015,40,492,500,59,Mechanical
493,Manufacturing Container or Tube From Paper; or Other Manufacturing From a Sheet or Web,no_dupl,2015,262,493,500,51,Mechanical
494,Imperforate Bowl:  Centrifugal Separators,no_dupl,2015,73,494,500,19,Chemical
501,Compositions: Ceramic,no_dupl,2015,331,501,600,19,Chemical
502,"Catalyst, Solid Sorbent, or Support Therefor:  Product or Process of Making",no_dupl,2015,988,502,600,19,Chemical
503,"Record Receiver Having Plural Interactive Leaves or a Colorless Color Former, Method of Use, or Developer Therefor",no_dupl,2015,30,503,600,69,Others
504,Plant Protecting and Regulating Compositions,no_dupl,2015,396,504,600,11,Chemical
505,"Superconductor Technology:  Apparatus, Material, Process",no_dupl,2015,129,505,600,46,Electrical & Electronic
506,"Combinatorial Chemistry Technology:  Method, Library, Apparatus",no_dupl,2015,658,506,600,NA,NA
507,"Earth Boring, Well Treating, and Oil Field Chemistry",no_dupl,2015,231,507,600,64,Others
508,"Solid Anti-Friction Devices, Materials Therefor, Lubricant or Separant Compositions for Moving Solid Surfaces, and Miscellaneous Mineral Oil Compositions",no_dupl,2015,294,508,600,59,Mechanical
510,"Cleaning Compositions for Solid Surfaces, Auxiliary Compositions Therefor, or Processes of Preparing the Compositions",no_dupl,2015,479,510,600,19,Chemical
512,Perfume Compositions,no_dupl,2015,66,512,600,19,Chemical
514,"Drug, Bio-Affecting and Body Treating Compositions",no_dupl,2015,8922,514,600,31,Drugs & Medical
516,Colloid Systems and Wetting Agents; Subcombinations Thereof; Processes Of,no_dupl,2015,82,516,600,19,Chemical
518,Chemistry:  Fischer-Tropsch Processes; or Purification or Recovery of Products Thereof,no_dupl,2015,134,518,600,19,Chemical
520,Synthetic Resins or Natural Rubbers -- Part of the Class 520 Series,no_dupl,2015,29,520,600,15,Chemical
521,Synthetic Resins or Natural Rubbers -- Part of the Class 520 Series,no_dupl,2015,425,521,600,15,Chemical
522,Synthetic Resins or Natural Rubbers -- Part of the Class 520 Series,no_dupl,2015,271,522,600,15,Chemical
523,Synthetic Resins or Natural Rubbers -- Part of the Class 520 Series,no_dupl,2015,608,523,600,15,Chemical
524,Synthetic Resins or Natural Rubbers -- Part of the Class 520 Series,no_dupl,2015,2317,524,600,15,Chemical
525,Synthetic Resins or Natural Rubbers -- Part of the Class 520 Series,no_dupl,2015,1459,525,600,15,Chemical
526,Synthetic Resins or Natural Rubbers -- Part of the Class 520 Series,no_dupl,2015,916,526,600,15,Chemical
527,Synthetic Resins or Natural Rubbers -- Part of the Class 520 Series,no_dupl,2015,18,527,600,15,Chemical
528,Synthetic Resins or Natural Rubbers -- Part of the Class 520 Series,no_dupl,2015,939,528,600,15,Chemical
530,Chemistry:  Natural Resins or Derivatives; Peptides or Proteins; Lignins or Reaction Products Thereof,no_dupl,2015,3086,530,600,15,Chemical
532,Organic Compounds -- Part of the Class 532-570 Series,no_dupl,2015,1,532,600,NA,NA
534,Organic Compounds -- Part of the Class 532-570 Series,no_dupl,2015,93,534,600,14,Chemical
536,Organic Compounds -- Part of the Class 532-570 Series,no_dupl,2015,2767,536,600,14,Chemical
540,Organic Compounds -- Part of the Class 532-570 Series,no_dupl,2015,565,540,600,14,Chemical
544,Organic Compounds -- Part of the Class 532-570 Series,no_dupl,2015,2313,544,600,14,Chemical
546,Organic Compounds -- Part of the Class 532-570 Series,no_dupl,2015,2229,546,600,14,Chemical
548,Organic Compounds -- Part of the Class 532-570 Series,no_dupl,2015,1625,548,600,14,Chemical
549,Organic Compounds -- Part of the Class 532-570 Series,no_dupl,2015,1024,549,600,14,Chemical
552,Organic Compounds -- Part of the Class 532-570 Series,no_dupl,2015,101,552,600,14,Chemical
554,Organic Compounds -- Part of the Class 532-570 Series,no_dupl,2015,572,554,600,14,Chemical
556,Organic Compounds -- Part of the Class 532-570 Series,no_dupl,2015,449,556,600,14,Chemical
558,Organic Compounds -- Part of the Class 532-570 Series,no_dupl,2015,290,558,600,14,Chemical
560,Organic Compounds -- Part of the Class 532-570 Series,no_dupl,2015,603,560,600,14,Chemical
562,Organic Compounds -- Part of the Class 532-570 Series,no_dupl,2015,600,562,600,14,Chemical
564,Organic Compounds -- Part of the Class 532-570 Series,no_dupl,2015,671,564,600,14,Chemical
568,Organic Compounds -- Part of the Class 532-570 Series,no_dupl,2015,922,568,600,14,Chemical
570,Organic Compounds -- Part of the Class 532-570 Series,no_dupl,2015,179,570,600,14,Chemical
585,Chemistry of Hydrocarbon Compounds,no_dupl,2015,652,585,600,19,Chemical
588,Hazardous or Toxic Waste Destruction or Containment,no_dupl,2015,76,588,600,19,Chemical
600,Surgery,no_dupl,2015,4208,600,600,32,Drugs & Medical
601,Surgery: Kinesitherapy,no_dupl,2015,294,601,700,32,Drugs & Medical
602,"Surgery: Splint, Brace, or Bandage",no_dupl,2015,211,602,700,32,Drugs & Medical
604,Surgery,no_dupl,2015,2977,604,700,32,Drugs & Medical
606,Surgery,no_dupl,2015,4279,606,700,32,Drugs & Medical
607,"Surgery: Light, Thermal, and Electrical Application",no_dupl,2015,1611,607,700,32,Drugs & Medical
623,"Prosthesis (i.e., Artificial Body Members), Parts Thereof, or Aids and Accessories Therefor",no_dupl,2015,1927,623,700,39,Drugs & Medical
700,Data Processing:  Generic Control Systems or Specific Applications,no_dupl,2015,2641,700,700,22,Computers & Communications
701,"Data Processing: Vehicles, Navigation, and Relative Location",no_dupl,2015,5862,701,800,22,Computers & Communications
702,"Data Processing: Measuring, Calibrating, or Testing",no_dupl,2015,2179,702,800,22,Computers & Communications
703,"Data Processing:  Structural Design, Modeling, Simulation, and Emulation",no_dupl,2015,1007,703,800,NA,NA
704,"Data Processing: Speech Signal Processing, Linguistics, Language Translation, and Audio Compression/Decompression",no_dupl,2015,1622,704,800,22,Computers & Communications
705,"Data Processing: Financial, Business Practice, Management, or Cost/Price Determination",no_dupl,2015,3022,705,800,22,Computers & Communications
706,Data Processing: Artificial Intelligence,no_dupl,2015,1134,706,800,22,Computers & Communications
707,Data Processing:  Database and File Management or Data Structures,no_dupl,2015,6390,707,800,22,Computers & Communications
708,Electrical Computers:  Arithmetic Processing and Calculating,no_dupl,2015,408,708,800,22,Computers & Communications
709,Electrical Computers and Digital Processing Systems:  Multicomputer Data Transferring,no_dupl,2015,8271,709,800,22,Computers & Communications
710,Electrical Computers and Digital Data Processing Systems:  Input/Output,no_dupl,2015,1586,710,800,22,Computers & Communications
711,Electrical Computers and Digital Processing Systems: Memory,no_dupl,2015,3707,711,800,24,Computers & Communications
712,"Electrical Computers and Digital Processing Systems:  Processing Architectures and Instruction Processing (e.g., Processors)",no_dupl,2015,587,712,800,22,Computers & Communications
713,Electrical Computers and Digital Processing Systems:  Support,no_dupl,2015,4127,713,800,22,Computers & Communications
714,Error Detection/Correction and Fault Detection/Recovery,no_dupl,2015,3197,714,800,22,Computers & Communications
715,"Data Processing:  Presentation Processing of Document, Operator Interface Processing, and Screen Saver Display Processing",no_dupl,2015,4049,715,800,NA,NA
716,Computer-Aided Design and Analysis of Circuits and Semiconductor Masks,no_dupl,2015,908,716,800,NA,NA
717,"Data Processing: Software Development, Installation, and Management",no_dupl,2015,2384,717,800,NA,NA
718,Electrical Computers and Digital Processing Systems: Virtual Machine Task or Process Management or Task Management/Control,no_dupl,2015,1705,718,800,NA,NA
719,Electrical Computers and Digital Processing Systems: Interprogram Communication or Interprocess Communication (Ipc),no_dupl,2015,649,719,800,NA,NA
720,Dynamic Optical Information Storage or Retrieval,no_dupl,2015,64,720,800,NA,NA
725,Interactive Video Distribution Systems,no_dupl,2015,2287,725,800,NA,NA
726,Information Security,no_dupl,2015,5125,726,800,NA,NA
800,Multicellular Living Organisms and Unmodified Parts Thereof and Related Processes,no_dupl,2015,1633,800,800,33,Drugs & Medical
850,"Scanning-Probe Techniques or Apparatus; Applications of Scanning-Probe Techniques, e.g., Scanning Probe Microscopy [Spm]",no_dupl,2015,64,850,900,NA,NA
901,Robots,no_dupl,2015,423,901,1000,NA,NA
902,Electronic Funds Transfer,no_dupl,2015,15,902,1000,NA,NA
903,Hybrid Electric Vehicles (Hevs),no_dupl,2015,519,903,1000,NA,NA
930,Peptide or Protein Sequence,no_dupl,2015,6,930,1000,NA,NA
968,Horology,no_dupl,2015,1,968,1000,NA,NA
976,Nuclear Technology,no_dupl,2015,4,976,1000,NA,NA
977,Nanotechnology,no_dupl,2015,1330,977,1000,NA,NA
984,Musical Instruments,no_dupl,2015,3,984,1000,NA,NA
987,"Organic Compounds Containing a Bi, Sb, As, or P Atom or Containing a Metal Atom of the 6th To 8th Group of the Periodic System",no_dupl,2015,0,987,1000,NA,NA
D01,Edible Products,no_dupl,2015,81,NA,other,NA,NA
D02,Apparel and Haberdashery,no_dupl,2015,1067,NA,other,NA,NA
D03,Travel Goods and Personal Belongings,no_dupl,2015,789,NA,other,NA,NA
D04,Brushware,no_dupl,2015,127,NA,other,NA,NA
D05,Textile or Paper Yard Goods; Sheet Material,no_dupl,2015,94,NA,other,NA,NA
D06,Furnishings,no_dupl,2015,1589,NA,other,NA,NA
D07,Equipment for Preparing or Serving Food or Drink Not Elsewhere Specified,no_dupl,2015,1431,NA,other,NA,NA
D08,Tools and Hardware,no_dupl,2015,1464,NA,other,NA,NA
D09,Packages and Containers for Goods,no_dupl,2015,1489,NA,other,NA,NA
D10,"Measuring, Testing, or Signalling Instruments",no_dupl,2015,938,NA,other,NA,NA
